id,release_year,main_genre,director,vote_average,vote_count,profit
11228,1996,Action,Rob Cohen,5.8,378,79212469
77951,2013,Animation,Barry Cook,5.2,133,46546518
5491,2000,Action,Roger Christian,3.0,255,-22600000
10715,2003,Animation,Joe Dante,5.6,297,-11485156
10197,2009,Drama,Rob Marshall,5.1,165,-26174485
9562,2003,Action,Richard Donner,5.4,318,-60519261
9922,1997,Drama,Kevin Costner,6.1,299,-62373766
9447,1998,Adventure,George Miller,5.2,305,-20868140
274854,2015,Fantasy,Breck Eisner,5.7,1316,56936910
8870,2000,Thriller,Antony Hoffman,5.4,267,-46536031
9992,2006,Adventure,Luc Besson,6.0,639,21944236
36970,2009,Documentary,Jacques Perrin,7.3,111,19406406
10077,2005,Thriller,Peter Hyams,4.8,111,-74010360
76649,2014,Action,Paul W.S. Anderson,5.2,1267,-12168369
293644,2015,Comedy,Andrés Couturier,5.3,9,-8000000
453,2001,Drama,Ron Howard,7.7,3009,253542341
8587,1994,Family,Roger Allers,8.0,5376,743241776
72545,2012,Adventure,Brad Peyton,5.8,1030,276692760
109451,2013,Animation,Cody Cameron,6.4,915,170384621
9533,2002,Crime,Brett Ratner,6.7,1115,131196298
2023,2004,Western,Joe Johnston,6.5,318,8103450
71880,2011,Comedy,Dennis Dugan,4.1,604,70673788
584,2003,Action,John Singleton,6.2,2028,160350661
309809,2015,Adventure,Mark Osborne,7.6,756,33571250
4858,2007,Science Fiction,Oliver Hirschbiegel,5.7,359,-64928486
17711,2000,Action,Des McAnuff,3.9,87,-40865180
328111,2016,Animation,Chris Renaud,5.9,3462,800958308
8698,2003,Fantasy,Stephen Norrington,5.7,1155,101265204
93456,2013,Animation,Pierre Coffin,7.0,4637,894761885
602,1996,Action,Roland Emmerich,6.7,3260,741969268
330,1997,Adventure,Steven Spielberg,6.2,2487,156074524
953,2005,Family,Eric Darnell,6.6,3237,457680671
9693,2006,Drama,Alfonso Cuarón,7.4,2071,-6040249
36657,2000,Adventure,Bryan Singer,6.8,4097,221339527
8909,2008,Action,Timur Bekmambetov,6.4,2528,183270008
9802,1996,Action,Michael Bay,6.9,1456,260062621
950,2006,Animation,Carlos Saldanha,6.5,2951,580940780
1824,2004,Comedy,Peter Segal,6.6,2105,121482882
2976,2007,Family,Adam Shankman,6.5,709,40450008
11026,2004,Horror,Renny Harlin,4.7,183,-1999414
332,1999,Action,David Kellogg,4.3,318,-75000000
75656,2013,Thriller,Louis Leterrier,7.3,5487,42698894
38365,2010,Comedy,Dennis Dugan,6.0,1705,191430189
594,2004,Comedy,Steven Spielberg,7.0,1910,159417255
15189,2009,Comedy,Thor Freudenthal,5.7,202,38034460
11678,2000,Action,Martin Campbell,5.9,283,140663859
6538,2007,Comedy,Mike Nichols,6.5,338,44000410
10555,2004,Animation,Vicky Jenson,5.8,1557,292275019
1125,2006,Drama,Bill Condon,6.6,284,84937680
4551,2005,Comedy,F. Gary Gray,5.4,292,42226116
612,2005,Drama,Steven Spielberg,6.9,696,60358911
9567,2003,Action,Antoine Fuqua,6.4,573,15632458
37821,2010,Action,Robert Luketic,5.7,772,23159963
203801,2015,Comedy,Guy Ritchie,7.1,2265,33145109
2539,2004,Comedy,James L. Brooks,5.8,369,-24958633
9297,2006,Animation,Gil Kenan,6.3,874,65175006
3172,2001,Action,Barry Levinson,6.2,302,-7368097
6520,1995,Action,Jerry Zucker,5.9,311,72600435
1439,1999,Drama,Andy Tennant,6.4,197,-75000000
37958,2011,Fantasy,Tarsem Singh,5.7,880,151904017
2026,2005,Mystery,Florent-Emilio Siri,6.2,512,25944725
7450,2000,Animation,Gary Goldman,6.3,313,-38245366
11375,2003,Action,Ron Shelton,5.0,166,-23857341
9425,1998,Action,Paul W.S. Anderson,6.1,221,-60432117
25769,2009,Action,Àlex Pastor,5.8,282,5802422
23685,2001,Adventure,Henry Selick,4.3,78,-69590483
11866,2004,Action,John Moore,5.7,276,-23990820
9741,2000,Science Fiction,M. Night Shyamalan,6.9,1946,173118121
211672,2015,Family,Kyle Balda,6.4,4571,1082730962
23629,2011,Action,Zack Snyder,5.9,1623,7792502
8688,1998,Crime,Brian De Palma,5.8,327,30891409
10153,1998,Science Fiction,Barry Levinson,5.8,476,-61900000
153518,2016,Family,Fergal Reilly,5.9,1022,276779543
8676,2008,Romance,Andy Tennant,5.4,444,41231041
20829,2009,Comedy,Judd Apatow,5.7,390,-13541018
4349,2007,Thriller,Peter Berg,6.5,513,16658558
9718,2006,Comedy,Adam McKay,6.2,491,90466177
10808,2001,Comedy,Steve Carr,4.9,410,106104344
197,1995,Action,Mel Gibson,7.7,3336,138000000
25,2005,Drama,Sam Mendes,6.6,765,24889998
35,2007,Animation,David Silverman,6.9,2264,452068851
11086,2001,Drama,Frank Darabont,6.6,188,-34682442
10477,2001,Action,Renny Harlin,4.5,179,-39255262
1997,2004,Adventure,Jean-Jacques Annaud,6.9,180,-12327950
6947,2004,Drama,M. Night Shyamalan,6.2,1071,196697520
3050,1998,Comedy,Betty Thomas,5.4,686,223456605
2675,2002,Drama,M. Night Shyamalan,6.4,1599,336247917
809,2004,Adventure,Andrew Adamson,6.7,2988,769838758
920,2006,Animation,John Lasseter,6.6,3877,341983149
4806,1999,Comedy,Garry Marshall,5.7,455,239457509
7451,2002,Action,Rob Cohen,5.8,1424,207448382
228165,2015,Animation,Paul Tibbitt,5.8,719,237594032
3595,1996,Action,Ron Howard,6.4,470,229492681
16869,2009,Drama,Quentin Tarantino,7.9,6430,249131050
879,1991,Adventure,Steven Spielberg,6.6,1532,230854823
1573,1990,Action,Renny Harlin,6.6,1896,170031094
9257,2003,Action,Clark Johnson,5.8,770,36643346
1903,2001,Drama,Cameron Crowe,6.5,1078,135388341
9697,2006,Drama,M. Night Shyamalan,5.3,409,-32714831
395,2004,Adventure,Paul W.S. Anderson,5.5,1217,101183863
23398,2009,Comedy,Betty Thomas,5.4,666,368140005
10590,2002,Action,Randall Wallace,6.7,521,39660784
117263,2013,Action,Antoine Fuqua,6.2,2981,91025640
200,1998,Science Fiction,Jonathan Frakes,6.3,391,48000000
44943,2011,Action,Jonathan Liebesman,5.5,1448,132466756
587,2003,Adventure,Tim Burton,7.6,1994,52919055
10395,1994,Fantasy,Mike Nichols,6.0,216,0
57212,2011,Drama,Steven Spielberg,7.0,992,111584879
152760,2014,War,George Clooney,5.8,1523,84984035
2756,1989,Adventure,James Cameron,7.1,808,20000098
33909,2010,Drama,Oliver Stone,5.8,493,64748021
49017,2014,Horror,Gary Shore,6.2,2389,145529201
9882,1998,Drama,Edward Zwick,6.0,352,46672912
2270,2007,Adventure,Matthew Vaughn,7.1,1184,65560026
978,1997,Adventure,Jean-Jacques Annaud,7.0,630,61457682
44564,2011,Comedy,Ron Howard,5.2,304,-2887336
3132,2002,Action,Joel Schumacher,5.4,228,-4022705
8814,2005,Adventure,Andrzej Bartkowiak,5.0,609,-4012679
8427,2002,Action,Betty Thomas,5.2,269,-36438863
52520,2012,Fantasy,Måns Mårlind,6.1,1862,90112671
80585,2012,Comedy,Adam Shankman,6.0,385,-15581387
10592,2002,Drama,Gregory Hoblit,5.9,241,-37712956
49021,2011,Action,Gary McKendry,6.1,695,-8222894
11535,2002,Action,John McTiernan,3.4,106,0
10550,2002,Action,Wych Kaosayananda,4.3,97,-50075967
11258,1998,Thriller,Mikael Salomon,5.5,179,-50129433
12610,2001,Adventure,Bobby Farrelly,5.9,228,-61403089
59981,2013,Animation,Dan St. Pierre,5.9,43,-51337973
201088,2015,Crime,Michael Mann,5.1,826,-52247060
5137,2004,Mystery,Kerry Conran,5.7,439,-12041304
3093,2006,Crime,Michael Caton-Jones,4.6,180,-31370522
107846,2013,Action,Mikael Håfström,6.7,1659,72915111
188207,2014,Action,Renny Harlin,4.4,533,-8720548
4614,2002,Thriller,Phil Alden Robinson,5.9,437,125000000
24021,2010,Adventure,David Slade,5.8,2301,630491347
11371,2001,Action,Frank Oz,6.7,423,3069884
20352,2010,Animation,Pierre Coffin,7.1,6478,474513985
11517,1995,Action,Joseph Ruben,5.4,222,-24568887
214756,2015,Comedy,Seth MacFarlane,6.2,2463,149022588
26428,2009,Adventure,Alejandro Amenábar,6.9,395,-30958495
9824,1999,Adventure,Kinka Usher,5.7,250,-38237989
48988,2011,Comedy,Bobby Farrelly,5.4,611,47160734
9008,1999,Drama,Michael Mann,7.3,481,-29710088
300673,2016,Action,Craig Gillespie,6.3,588,-27900910
12113,2008,Action,Ridley Scott,6.5,895,43280098
38778,2010,Comedy,Jay Roach,5.5,531,17387857
72331,2012,Action,Timur Bekmambetov,5.5,1269,43265139
1844,1999,Romance,Jon Amiel,6.0,602,146404396
846,1998,Mystery,Rob Bowman,6.6,488,123198313
9703,2007,Action,Doug Lefler,5.0,207,-41696962
857,1998,Drama,Steven Spielberg,7.9,5048,411840909
136797,2014,Action,Scott Waugh,6.1,1520,137277636
3981,2000,Comedy,Nancy Meyers,6.1,992,304111707
425,2002,Animation,Chris Wedge,7.1,3857,324257136
6171,2003,Drama,Lawrence Kasdan,5.3,567,7715436
72976,2012,History,Steven Spielberg,6.7,1429,210293450
603,1999,Action,Lilly Wachowski,7.9,8907,400517383
568,1995,Drama,Ron Howard,7.3,1599,303237933
9021,2002,Fantasy,Michael Lembeck,5.5,297,107855065
82695,2012,Drama,Tom Hooper,7.1,1884,380809770
9489,1998,Comedy,Nora Ephron,6.3,838,185821495
12133,2008,Comedy,Adam McKay,6.5,1062,63107642
9342,1998,Action,Martin Campbell,6.3,1183,155288523
41733,2010,Comedy,Todd Phillips,6.2,1685,146780824
227306,2014,Drama,Angelina Jolie,7.3,1400,98442937
5551,2000,Action,Clint Eastwood,6.3,403,63884132
9350,1993,Action,Renny Harlin,6.1,588,185000211
9208,1996,Action,John Woo,5.7,453,100270147
4244,2000,Fantasy,Jon Turteltaub,6.0,238,4700000
1852,2006,Drama,Oliver Stone,5.9,447,99945894
11820,2003,Drama,Mike Newell,6.5,393,-65000000
76493,2012,Comedy,Larry Charles,5.9,1743,114379533
345,1999,Mystery,Stanley Kubrick,7.1,1234,97091208
196867,2014,Comedy,Will Gluck,6.0,466,68821816
256591,2015,Romance,Glenn Ficarra,6.7,2542,103862963
59962,2012,Action,McG,5.9,1389,91974557
36648,2004,Science Fiction,David S. Goyer,5.7,1252,63905366
1880,1984,Action,John Milius,6.4,215,34176497
9440,1998,Comedy,Mike Nichols,6.1,94,-65000000
71679,2012,Action,Paul W.S. Anderson,5.6,1600,175159255
10483,2008,Action,Paul W.S. Anderson,6.0,1175,28762516
11412,1996,Crime,Renny Harlin,6.5,314,24456761
11983,2000,Action,Taylor Hackford,6.0,208,-65000000
6795,2005,Family,Jon Favreau,6.1,779,-678499
550,1999,Drama,David Fincher,8.3,9413,37853753
11170,2006,Drama,McG,6.7,186,-21454636
9292,1991,Action,Michael Lehmann,5.4,269,-47781920
10783,2000,Action,Nora Ephron,4.9,52,-65000000
100241,2014,Horror,Stuart Beattie,5.0,687,6154592
257,2005,Crime,Roman Polanski,6.7,274,-7906294
9947,2005,Action,Rob Bowman,4.8,575,13681566
189,2014,Crime,Robert Rodriguez,6.3,1286,-25592384
12618,1999,Drama,Sydney Pollack,5.3,63,10608570
253412,2015,Adventure,Baltasar Kormákur,6.7,1772,148427584
1427,2006,Crime,Tom Tykwer,7.1,1165,82180323
818,2002,Comedy,Jay Roach,5.9,979,233655431
16577,2009,Animation,David Bowers,6.1,409,-20908933
329,1993,Adventure,Steven Spielberg,7.6,4856,857100000
12160,1994,Drama,Lawrence Kasdan,6.5,202,-37948000
9331,1994,Action,Phillip Noyce,6.4,386,153887717
300168,2015,Action,Daniel Lee,5.9,145,56545703
9072,2006,Comedy,Keenen Ivory Wayans,5.3,261,37595121
3536,2000,Action,Jonathan Mostow,6.1,340,65666415
9087,1995,Comedy,Rob Reiner,6.5,195,45879496
12177,2008,Comedy,Marco Schnabel,4.3,242,-20180936
12138,2001,Action,Demian Lichtenstein,5.8,178,-43279825
273248,2015,Crime,Quentin Tarantino,7.6,4274,111760117
9955,2007,Action,Josh Gordon,5.9,569,-53000000
50359,2011,Animation,Tim Hill,5.5,331,120953723
1271,2006,Action,Zack Snyder,7.0,4997,357610419
693,2004,Comedy,Jay Roach,6.1,1373,436642939
14306,2008,Comedy,David Frankel,6.9,1343,184082376
497,1999,Fantasy,Frank Darabont,8.2,4048,224600000
11199,2007,Action,Walt Becker,5.6,648,253625427
9982,2005,Animation,Mark Dindal,5.6,944,164432665
210577,2014,Mystery,David Fincher,7.9,5862,308330363
2501,2002,Action,Doug Liman,7.3,3583,154034224
710,1995,Adventure,Martin Campbell,6.6,1174,294194034
2275,1999,Crime,Simon West,6.1,205,89705852
37165,1998,Comedy,Peter Weir,7.8,4537,204118201
9837,1998,Adventure,Simon Wells,6.8,817,148613188
10708,2003,Comedy,Steve Carr,5.6,506,104433867
136400,2013,Action,Baltasar Kormákur,6.6,1589,70940411
10992,2001,Comedy,Lawrence Guterman,5.0,352,33375151
9654,2003,Action,F. Gary Gray,6.6,1919,116070171
2642,2002,Romance,Marc Lawrence,5.9,487,33354918
8916,1998,Adventure,Eric Darnell,6.0,1272,111757863
19899,2009,Comedy,Peter Billingsley,5.3,588,101844840
2119,1990,Adventure,Tony Scott,5.9,353,97920733
9641,2005,Comedy,Adam Shankman,5.7,526,69181830
294254,2015,Action,Wes Ball,6.4,3040,250256926
38167,2010,Drama,Ryan Murphy,5.8,636,144594016
5994,2000,Comedy,Brett Ratner,6.5,521,-60000000
39514,2010,Action,Robert Schwentke,6.6,2808,13664962
9563,1999,Drama,Oliver Stone,6.8,422,45230832
547,1998,Drama,Robert Redford,6.7,292,126883563
1538,2004,Drama,Michael Mann,7.0,1451,152764291
9334,2002,Action,Chuck Russell,5.3,779,105333180
11128,2004,Drama,Jay Russell,6.2,207,14541707
75780,2012,Crime,Christopher McQuarrie,6.3,2998,158340595
8914,1999,Action,Renny Harlin,5.6,604,13648228
13576,2009,Music,Kenny Ortega,6.7,247,-60000000
39538,2011,Drama,Steven Soderbergh,6.2,1325,77551594
10628,2003,Comedy,David McNally,4.3,203,0
14836,2009,Animation,Henry Selick,7.3,1386,64596398
8645,2008,Thriller,M. Night Shyamalan,4.9,950,103403799
9509,2004,Action,Tony Scott,7.3,1553,60293714
10067,2006,Comedy,Brian Robbins,4.5,137,11112916
9384,2004,Comedy,Todd Phillips,5.6,644,110268750
9279,1996,Family,Brian Levant,5.5,575,69832389
1487,2004,Fantasy,Guillermo del Toro,6.5,2225,33318987
9422,1998,Drama,Steven Zaillian,6.1,109,-13297099
77174,2012,Family,Sam Fell,6.7,789,47139399
4824,1997,Action,Michael Caton-Jones,6.1,527,99330280
9620,2003,Action,John Woo,5.9,581,36269812
9302,1996,Drama,Jon Avnet,5.9,50,-60000000
10199,2008,Adventure,Robert Stevenhagen,5.8,258,-9122855
10771,2002,Thriller,Kevin Donovan,5.3,483,0
3512,1995,Action,Geoff Murphy,5.6,210,44324083
137094,2014,Action,Kenneth Branagh,5.9,1173,-9450893
274479,2015,Drama,David O. Russell,6.4,1581,41134059
267860,2016,Action,Babak Najafi,5.8,1621,145754447
8078,1997,Science Fiction,Jean-Pierre Jeunet,5.9,1365,92000000
7485,2007,Action,Antoine Fuqua,6.9,1462,34696996
170687,2014,Animation,Anthony Stacchi,6.6,668,48255770
6435,1998,Drama,Griffin Dunne,6.3,338,-28316623
137106,2014,Adventure,Phil Lord,7.5,3070,409160692
10040,2005,Action,John Pasquin,5.3,425,0
6278,2002,Adventure,Rob Bowman,6.0,669,-16938018
82682,2013,Crime,Ruben Fleischer,6.2,1778,45200903
17610,2009,Comedy,Harold Ramis,4.6,524,2357900
22954,2009,Drama,Clint Eastwood,7.0,1125,62233971
16995,2009,Action,Kevin Macdonald,6.7,484,27784194
16558,2009,Romance,Tony Gilroy,5.7,201,-18146652
9849,1999,Comedy,Donald Petrie,5.1,80,-28149899
5820,2006,Action,Clark Johnson,5.8,225,17920346
16866,2009,Science Fiction,Jorge Blanco,5.6,556,34945765
201,2002,Science Fiction,Stuart Baird,6.1,479,7312826
11775,2003,Crime,Joel Coen,5.8,391,59940815
87825,2012,Drama,Robert Lorenz,6.6,366,0
12201,2010,Crime,Martin Campbell,6.2,487,-5098661
11015,1997,Horror,Peter Hyams,5.8,130,-26043392
9932,2002,Comedy,Harold Ramis,5.7,380,-4996865
13389,2008,Action,Jon Avnet,5.9,375,13174566
8838,1998,Action,Harold Becker,6.0,368,-60000000
17332,2009,Drama,Joe Wright,6.6,234,-28279842
4958,2000,Fantasy,Robert Redford,6.3,251,-40540573
786,2000,Drama,Cameron Crowe,7.4,797,-12616311
9513,2006,Animation,Tim Hill,5.1,464,141702264
11679,2005,Action,Lee Tamahori,4.7,549,11073932
38321,2011,Action,Scott Stewart,5.4,692,18309131
14411,2003,Family,Tim Johnson,6.6,372,-33711680
8413,1997,Horror,Paul W.S. Anderson,6.5,742,-33326758
10052,2002,Drama,Tom Shadyac,6.1,204,-7677600
9676,2006,Drama,Brian De Palma,5.7,287,-888798
9664,2006,Action,Tony Bill,6.3,271,-42200000
2100,2001,Action,Rod Lurie,7.0,285,-44357293
10384,2000,Horror,Walter Hill,4.9,109,-75171919
137321,2014,Drama,Akiva Goldsman,6.0,487,-29199769
123553,2013,Action,Harald Zwart,6.2,1602,30565421
11260,2008,Comedy,Brian Robbins,5.0,371,-9349921
9009,2005,Drama,Walter Salles,5.3,274,-4526907
11374,1999,Comedy,Ron Howard,5.7,166,-80000000
2309,2008,Adventure,Iain Softley,6.0,592,-2509626
8285,2008,Action,Frank Miller,4.7,320,-20968663
210860,2015,Comedy,David Koepp,5.4,1055,-29581440
2312,2007,Adventure,Uwe Boll,4.1,224,-60000000
9839,2003,Drama,Martin Campbell,6.7,110,-35000000
381902,2016,Action,Soi Cheang,6.0,24,125187158
13922,2005,Action,John Dahl,6.8,91,-69833498
293660,2016,Action,Tim Miller,7.4,10995,725112979
9713,1998,Drama,Stephen Herek,4.9,111,-60000000
190859,2014,War,Clint Eastwood,7.4,4469,483507423
257445,2015,Adventure,Rob Letterman,6.2,995,100162788
9007,2005,Comedy,Mark Waters,6.5,579,44854431
889,2000,Science Fiction,Brian Levant,4.4,134,-23531725
1370,1988,Action,Peter MacDonald,5.7,690,126015611
4942,2008,Comedy,George Clooney,5.7,130,-16700508
347969,2015,Comedy,Frank Coraci,4.9,388,-60000000
24438,2009,Comedy,Marc Lawrence,5.1,276,27280250
116741,2013,Comedy,Shawn Levy,6.1,1658,-14000000
35791,2010,Action,Paul W.S. Anderson,5.8,1363,240228084
72431,2012,Drama,Anthony Hemingway,5.9,178,-7634623
1813,1997,Drama,Taylor Hackford,7.2,1374,95944660
87428,2012,Comedy,Sean Anders,5.5,453,-11941633
8840,1996,Fantasy,Rob Cohen,6.4,535,58267375
10589,2004,Action,Brett Ratner,6.0,226,1347797
71676,2011,Action,Brian Taylor,4.7,1135,92217355
1722,2001,Drama,John Madden,5.5,145,5112895
10022,2005,Action,Adam Shankman,5.8,842,57006880
11358,2004,Adventure,Kevin Bray,6.0,381,1223890
13,1994,Comedy,Robert Zemeckis,8.2,7927,622945399
6477,2007,Comedy,Tim Hill,5.5,1177,301366633
1597,2000,Comedy,Jay Roach,6.6,1698,275444045
10530,1995,Adventure,Mike Gabriel,6.7,1457,291079773
1924,1978,Action,Richard Donner,6.9,1022,245218018
9327,1996,Fantasy,Tom Shadyac,5.4,702,74769345
8488,2005,Comedy,Andy Tennant,6.4,1665,298100420
10603,1997,Adventure,Sam Weisman,5.4,496,-55000000
8273,2003,Comedy,Jesse Dylan,6.0,1129,176449203
109424,2013,Action,Paul Greengrass,7.6,2454,40000000
35056,2010,Comedy,Shawn Levy,5.9,1122,97263880
8839,1995,Fantasy,Brad Silberling,6.0,1019,237928194
156022,2014,Thriller,Antoine Fuqua,7.1,2954,137330738
7303,2002,Comedy,Wayne Wang,5.6,485,99906693
8963,1995,Action,Tony Scott,7.0,498,104387195
1402,2006,Drama,Gabriele Muccino,7.7,2525,252077295
9315,2005,Thriller,Robert Schwentke,6.1,772,168387299
8984,1994,Drama,Barry Levinson,5.9,210,159015089
795,1998,Drama,Brad Silberling,6.4,529,143685114
24,2003,Action,Quentin Tarantino,7.7,4949,150949000
11353,1999,Comedy,Frank Oz,6.0,254,-55000000
393,2004,Action,Quentin Tarantino,7.6,3948,122159461
9618,1989,Action,Andrei Konchalovsky,6.1,458,8408614
9374,1992,Fantasy,Robert Zemeckis,6.3,636,94022650
8584,2000,Adventure,Tom Dey,6.2,735,1932305
2320,1996,Action,Stuart Baird,5.8,256,66969216
58224,2011,Comedy,Mark Waters,5.7,751,132361754
1729,2008,Action,Rob Minkoff,6.3,461,72906624
175574,2013,Animation,Jimmy Hayward,5.7,254,55000000
8077,1992,Science Fiction,David Fincher,6.2,1633,109773545
8818,1996,History,Alan Parker,5.9,120,86047179
8195,1998,Action,John Frankenheimer,6.7,658,-13389116
10586,1996,Adventure,Stephen Hopkins,6.4,236,25000000
116149,2014,Family,Paul King,7.0,883,204207227
80035,2012,Comedy,Akiva Schaffer,5.3,881,267862
10632,2003,Drama,William Friedkin,6.0,189,-20765992
12117,1999,Drama,Jon Turteltaub,6.2,146,-80000000
1792,2003,Comedy,Bobby Farrelly,5.1,188,-21171682
13260,2008,Comedy,Kent Alterman,5.4,251,33472850
72197,2012,Animation,Peter Lord,6.4,374,58338361
3580,2008,Crime,Clint Eastwood,7.3,1131,58020255
12123,1996,Action,Andrew Davis,5.3,284,10209334
9566,1996,Drama,Tony Scott,5.7,194,-36373581
9833,2004,Thriller,Joel Schumacher,7.0,438,84648887
4517,2007,Drama,Shekhar Kapur,6.6,303,19237563
8202,2005,Action,Karyn Kusama,5.4,703,-9695999
16072,2003,Drama,Ronald F. Maxwell,6.1,48,-43076064
34314,1997,Action,Robert Butler,5.2,62,-43533912
19724,2009,Comedy,Karey Kirkpatrick,5.7,134,-55000000
145220,2014,Comedy,James Bobin,6.2,316,30383290
14623,2004,Action,Jonathan Frakes,4.2,91,-28716363
42297,2010,Drama,Steve Antin,6.9,573,34519773
2841,2004,Drama,Jean-Pierre Jeunet,7.1,346,-47000000
802,1962,Drama,Stanley Kubrick,7.3,395,7250000
10375,2002,Action,Jim Gillespie,5.3,123,-48583698
36586,2002,Fantasy,Guillermo del Toro,6.2,1528,101010032
11321,2008,Drama,Gabriele Muccino,7.5,2039,113167691
70074,2013,Action,Walter Hill,5.2,481,-45510171
242,1990,Crime,Francis Ford Coppola,7.1,1546,82766062
9621,2005,Comedy,Cameron Crowe,6.1,327,-4965111
1819,2006,Comedy,Anthony Russo,5.4,407,76431368
8536,1980,Action,Richard Lester,6.5,629,136458706
8046,2003,Drama,Martin Brest,3.5,104,-46733791
1717,2006,Drama,Steven Zaillian,5.7,95,-45549103
479,2000,Action,John Singleton,5.5,308,61196498
9444,1997,Animation,Gary Goldman,7.4,1432,86804348
824,2001,Drama,Baz Luhrmann,7.4,1300,126713434
11456,2001,Mystery,Harold Becker,5.4,113,-20750706
261023,2015,Crime,Scott Cooper,6.3,1242,45837872
3683,2006,War,Clint Eastwood,6.7,526,-24099751
22803,2009,Drama,F. Gary Gray,7.2,1486,73690726
285923,2007,Thriller,Robert Rodriguez,6.8,459,-41962103
39437,1998,Drama,Jonathan Demme,5.9,26,0
1950,2007,Drama,Curtis Hanson,5.4,81,5761917
640,2002,Drama,Steven Spielberg,7.7,3795,300114312
97630,2012,Thriller,Kathryn Bigelow,6.7,1702,92820716
9767,2006,Romance,Peyton Reed,5.6,832,152999686
11631,2008,Comedy,Phyllida Lloyd,6.4,1386,557841637
32856,2010,Comedy,Garry Marshall,5.7,1013,164485654
6519,2005,Action,Jay Chandrasekhar,5.1,316,60803676
8741,1998,Drama,Terrence Malick,7.2,771,46126565
49520,2011,Comedy,David Dobkin,5.9,736,23450437
